Parish,Year,HomeValue,Bedrooms,CrimeRate,School,Income,MortgageRate
West Carroll,2024,154159.2568434306,3.0,5.416666666666667,80.9,3875.0,6.721153846153846
West Feliciana,2023,250025.0240058493,2.0,5.555555555555555,95.8,3911.0,6.806730769230769
West Feliciana,2024,253952.4182535597,2.0,4.833333333333333,98.3,3943.5,6.721153846153846
West Feliciana,2014,248261.5167052399,3.0,7.291666666666666,102.4,3976.0,4.168867924528302
West Feliciana,2015,257090.94788624693,3.0,9.75,108.4,3911.0,3.8505769230769227
West Feliciana,2016,265131.13534743426,3.0,9.833333333333334,108.8,3879.0,3.6540384615384616
West Feliciana,2017,271751.00826216204,3.0,9.916666666666666,83.8,3947.0,3.9898076923076924
West Feliciana,2018,276681.8870392154,3.0,11.25,89.4,3908.0,4.544615384615384
West Feliciana,2019,275917.95133781485,3.0,7.833333333333333,90.2,3869.0,3.935769230769231
West Feliciana,2020,283261.42847567477,3.0,8.583333333333334,82.15,4202.0,3.111698113207547
West Feliciana,2021,299263.61775146617,3.0,6.454545454545454,74.1,3852.0,2.957692307692308
West Feliciana,2022,328466.2549140788,3.0,3.4545454545454546,91.3,3822.0,5.344038461538461
West Feliciana,2023,337192.7139995211,3.0,5.555555555555555,95.8,3911.0,6.806730769230769
West Feliciana,2024,354984.9817639047,3.0,4.833333333333333,98.3,3943.5,6.721153846153846
West Feliciana,2014,344985.4707928789,4.0,7.291666666666666,102.4,3976.0,4.168867924528302
West Feliciana,2015,351627.3310215734,4.0,9.75,108.4,3911.0,3.8505769230769227
West Feliciana,2016,361196.07431535184,4.0,9.833333333333334,108.8,3879.0,3.6540384615384616
West Feliciana,2017,373508.40709422604,4.0,9.916666666666666,83.8,3947.0,3.9898076923076924
West Feliciana,2018,383143.27977303666,4.0,11.25,89.4,3908.0,4.544615384615384
West Feliciana,2019,378647.5733049162,4.0,7.833333333333333,90.2,3869.0,3.935769230769231
West Feliciana,2020,390984.05744618113,4.0,8.583333333333334,82.15,4202.0,3.111698113207547
West Feliciana,2021,426450.57748449757,4.0,6.454545454545454,74.1,3852.0,2.957692307692308
West Feliciana,2022,470866.53298115806,4.0,3.4545454545454546,91.3,3822.0,5.344038461538461
West Feliciana,2023,482873.424771461,4.0,5.555555555555555,95.8,3911.0,6.806730769230769
West Feliciana,2024,504262.9987267663,4.0,4.833333333333333,98.3,3911.0,6.721153846153846
